"date","close","volume","open","high","low"
"2016/10/21","0.2160","10452.0000","0.2190","0.2190","0.2160"
"2016/10/20","0.2236","14995.0000","0.2236","0.2236","0.2236"
"2016/10/19","0.2224","10000.0000","0.2224","0.2224","0.2224"
"2016/10/18","0.2190","0.0000","0.2190","0.2190","0.2190"
"2016/10/17","0.2190","100.0000","0.2190","0.2190","0.2190"
"2016/10/14","0.2160","30000.0000","0.2184","0.2184","0.2160"
"2016/10/13","0.2130","0.0000","0.2130","0.2130","0.2130"
"2016/10/12","0.2130","5000.0000","0.2130","0.2130","0.2130"
"2016/10/11","0.2160","0.0000","0.2160","0.2160","0.2160"
"2016/10/10","0.2160","10000.0000","0.2160","0.2160","0.2160"
"2016/10/07","0.2060","0.0000","0.2060","0.2060","0.2060"
"2016/10/06","0.2060","6000.0000","0.2060","0.2060","0.2060"
"2016/10/05","0.2124","1000.0000","0.2124","0.2124","0.2124"
"2016/10/04","0.2188","14965.0000","0.2176","0.2188","0.2176"
"2016/10/03","0.2100","0.0000","0.2100","0.2100","0.2100"
"2016/09/30","0.2100","625.0000","0.2100","0.2100","0.2100"
"2016/09/29","0.2000","11626.0000","0.2100","0.2100","0.2000"
"2016/09/28","0.2109","370.0000","0.2109","0.2109","0.2109"
"2016/09/27","0.2150","0.0000","0.2150","0.2150","0.2150"
"2016/09/26","0.2150","4858.0000","0.2170","0.2170","0.2150"
"2016/09/23","0.2220","0.0000","0.2220","0.2220","0.2220"
"2016/09/22","0.2220","500.0000","0.2220","0.2220","0.2220"
"2016/09/21","0.2103","0.0000","0.2103","0.2103","0.2103"
"2016/09/20","0.2103","0.0000","0.2103","0.2103","0.2103"
"2016/09/19","0.2103","141.0000","0.2103","0.2103","0.2103"
"2016/09/16","0.2074","15000.0000","0.2074","0.2074","0.2074"
"2016/09/15","0.2130","0.0000","0.2130","0.2130","0.2130"
"2016/09/14","0.2130","0.0000","0.2130","0.2130","0.2130"
"2016/09/13","0.2130","0.0000","0.2130","0.2130","0.2130"
"2016/09/12","0.2130","900.0000","0.2130","0.2130","0.2130"
"2016/09/09","0.2280","400.0000","0.2280","0.2280","0.2280"
"2016/09/08","0.2320","2000.0000","0.2320","0.2320","0.2320"
"2016/09/07","0.2360","0.0000","0.2360","0.2360","0.2360"
"2016/09/06","0.2360","0.0000","0.2360","0.2360","0.2360"
"2016/09/02","0.2360","200.0000","0.2360","0.2360","0.2360"
"2016/09/01","0.2309","1500.0000","0.2309","0.2309","0.2309"
"2016/08/31","0.2330","22000.0000","0.2330","0.2330","0.2330"
"2016/08/30","0.2134","8090.0000","0.2134","0.2134","0.2134"
"2016/08/29","0.2092","3650.0000","0.2092","0.2092","0.2092"
"2016/08/26","0.2100","3333.0000","0.2100","0.2100","0.2100"
"2016/08/25","0.2070","0.0000","0.2070","0.2070","0.2070"
"2016/08/24","0.2070","4387.0000","0.2070","0.2070","0.2070"
"2016/08/23","0.2050","0.0000","0.2050","0.2050","0.2050"
"2016/08/22","0.2050","7466.0000","0.2138","0.2138","0.2050"
"2016/08/19","0.2090","5000.0000","0.2090","0.2090","0.2090"
"2016/08/18","0.2180","10000.0000","0.2180","0.2180","0.2180"
"2016/08/17","0.2120","4000.0000","0.2120","0.2120","0.2120"
"2016/08/16","0.2135","0.0000","0.2135","0.2135","0.2135"
"2016/08/15","0.2135","5554.0000","0.2030","0.2135","0.2030"
"2016/08/12","0.2134","0.0000","0.2134","0.2134","0.2134"
"2016/08/11","0.2134","0.0000","0.2134","0.2134","0.2134"
"2016/08/10","0.2134","1554.0000","0.2134","0.2134","0.2134"
"2016/08/09","0.2058","8334.0000","0.2060","0.2060","0.2000"
"2016/08/08","0.2068","3100.0000","0.2034","0.2068","0.2034"
"2016/08/05","0.1980","0.0000","0.1980","0.1980","0.1980"
"2016/08/04","0.1980","0.0000","0.1980","0.1980","0.1980"
"2016/08/03","0.1980","206075.0000","0.1960","0.1980","0.1960"
"2016/08/02","0.1886","12200.0000","0.1990","0.1990","0.1886"
"2016/08/01","0.2240","210000.0000","0.2240","0.2240","0.2240"
"2016/07/29","0.2242","13566.0000","0.2242","0.2265","0.2242"
"2016/07/28","0.1980","211544.0000","0.1980","0.1980","0.1980"
"2016/07/27","0.2000","1332.0000","0.2021","0.2021","0.2000"
