"date","close","volume","open","high","low"
"2017/07/20","0.4420","1582026.0000","0.4440","0.4500","0.4370"
"2017/07/19","0.4410","1237250.0000","0.4330","0.4425","0.4330"
"2017/07/18","0.4369","1598245.0000","0.4375","0.4430","0.4345"
"2017/07/17","0.4480","1976925.0000","0.4435","0.4492","0.4407"
"2017/07/14","0.4420","2576182.0000","0.4350","0.4470","0.4290"
"2017/07/13","0.4460","4528708.0000","0.4439","0.4490","0.4390"
"2017/07/12","0.4385","1879607.0000","0.4429","0.4429","0.4365"
"2017/07/11","0.4400","3599780.0000","0.4358","0.4430","0.4358"
"2017/07/10","0.4370","3048765.0000","0.4290","0.4370","0.4249"
"2017/07/07","0.4210","1933171.0000","0.4180","0.4265","0.4090"
"2017/07/06","0.4210","3091143.0000","0.4210","0.4260","0.4200"
"2017/07/05","0.4240","4192452.0000","0.4155","0.4250","0.4105"
"2017/07/03","0.4084","2963406.0000","0.4000","0.4170","0.4000"
"2017/06/30","0.3985","1998722.0000","0.3950","0.4010","0.3910"
"2017/06/29","0.3860","805108.0000","0.3891","0.3944","0.3850"
"2017/06/28","0.3859","2628235.0000","0.3825","0.3956","0.3825"
"2017/06/27","0.3760","878061.0000","0.3733","0.3876","0.3721"
"2017/06/26","0.3785","738419.0000","0.3735","0.3850","0.3716"
"2017/06/23","0.3750","432262.0000","0.3700","0.3820","0.3700"
"2017/06/22","0.3716","2812419.0000","0.3776","0.3850","0.3668"
"2017/06/21","0.3880","591295.0000","0.3900","0.3970","0.3880"
"2017/06/20","0.3940","524779.0000","0.3990","0.3996","0.3920"
"2017/06/19","0.3950","1095085.0000","0.4015","0.4050","0.3900"
"2017/06/16","0.3960","2207937.0000","0.4000","0.4000","0.3900"
"2017/06/15","0.4025","3326710.0000","0.3950","0.4055","0.3850"
"2017/06/14","0.4085","4490922.0000","0.4074","0.4140","0.4050"
"2017/06/13","0.4010","4338467.0000","0.3935","0.4080","0.3900"
"2017/06/12","0.3795","790497.0000","0.3850","0.3890","0.3780"
